Date,Year,Month,Country,State,Region,Confirmed_Cases,Malaria_Deaths,Malaria_Incidence_per_1000,Season(Dry/Rainy),Mortality Rate(%),Quarter
Jan-2022,2022,January,Nigeria,Borno,North East,95340,348,15.6,Dry,0.37,1
Jan-2022,2022,January,Nigeria,Kwara,North Central,17390,37,4.9,Dry,0.21,1
Jan-2022,2022,January,Nigeria,Lagos,South West,177041,299,13.12,Dry,0.17,1
Jan-2022,2022,January,Nigeria,Ogun,South West,86242,246,13.52,Dry,0.29,1
Jan-2022,2022,January,Nigeria,Rivers,South South,102182,307,13.67,Dry,0.30,1
Jan-2022,2022,January,Nigeria,Enugu,South East,73082,149,15.58,Dry,0.20,1
Feb-2022,2022,February,Nigeria,Kano,North West,436084,1050,28.2,Dry,0.24,1
Feb-2022,2022,February,Nigeria,Kaduna,North West,215698,715,23.88,Dry,0.33,1
Feb-2022,2022,February,Nigeria,Borno,North East,93674,287,15.33,Dry,0.31,1
Feb-2022,2022,February,Nigeria,Kwara,North Central,16788,41,4.73,Dry,0.24,1
Feb-2022,2022,February,Nigeria,Lagos,South West,192220,350,14.25,Dry,0.18,1
Feb-2022,2022,February,Nigeria,Ogun,South West,88316,248,13.84,Dry,0.28,1
Feb-2022,2022,February,Nigeria,Rivers,South South,116463,243,15.58,Dry,0.21,1
Feb-2022,2022,February,Nigeria,Enugu,South East,74690,161,15.93,Dry,0.22,1
Mar-2022,2022,March,Nigeria,Kano,North West,418839,980,27.09,Dry,0.23,1
Mar-2022,2022,March,Nigeria,Kaduna,North West,281067,1126,31.12,Dry,0.40,1
Mar-2022,2022,March,Nigeria,Borno,North East,122882,579,20.11,Dry,0.47,1
Mar-2022,2022,March,Nigeria,Kwara,North Central,21325,69,6.01,Dry,0.32,1
Mar-2022,2022,March,Nigeria,Lagos,South West,219585,425,16.28,Dry,0.19,1
Mar-2022,2022,March,Nigeria,Ogun,South West,110486,293,17.32,Dry,0.27,1
Mar-2022,2022,March,Nigeria,Rivers,South South,120154,304,16.07,Dry,0.25,1
Mar-2022,2022,March,Nigeria,Enugu,South East,82545,224,17.6,Dry,0.27,1
Apr-2022,2022,April,Nigeria,Kano,North West,382851,1100,24.76,Rainy,0.29,2
Apr-2022,2022,April,Nigeria,Kaduna,North West,244303,550,27.05,Rainy,0.23,2
Apr-2022,2022,April,Nigeria,Borno,North East,94229,326,15.42,Rainy,0.35,2
Apr-2022,2022,April,Nigeria,Kwara,North Central,17437,50,4.91,Rainy,0.29,2
Apr-2022,2022,April,Nigeria,Lagos,South West,165968,366,12.3,Rainy,0.22,2
Apr-2022,2022,April,Nigeria,Ogun,South West,83722,220,13.12,Rainy,0.26,2
Apr-2022,2022,April,Nigeria,Rivers,South South,101185,210,13.53,Rainy,0.21,2
Apr-2022,2022,April,Nigeria,Enugu,South East,65310,154,13.93,Rainy,0.24,2
May-2022,2022,May,Nigeria,Kano,North West,377295,1152,24.4,Rainy,0.31,2
May-2022,2022,May,Nigeria,Kaduna,North West,253799,719,28.1,Rainy,0.28,2
May-2022,2022,May,Nigeria,Borno,North East,115006,388,18.82,Rainy,0.34,2
May-2022,2022,May,Nigeria,Kwara,North Central,19906,45,5.61,Rainy,0.23,2
May-2022,2022,May,Nigeria,Lagos,South West,191093,313,14.16,Rainy,0.16,2
May-2022,2022,May,Nigeria,Ogun,South West,103942,237,16.29,Rainy,0.23,2
May-2022,2022,May,Nigeria,Rivers,South South,128164,238,17.14,Rainy,0.19,2
May-2022,2022,May,Nigeria,Enugu,South East,88847,217,18.94,Rainy,0.24,2
Jun-2022,2022,June,Nigeria,Kano,North West,513184,1293,33.19,Rainy,0.25,2
Jun-2022,2022,June,Nigeria,Kaduna,North West,300986,696,33.32,Rainy,0.23,2
Jun-2022,2022,June,Nigeria,Borno,North East,140018,559,22.91,Rainy,0.40,2
Jun-2022,2022,June,Nigeria,Kwara,North Central,21420,58,6.03,Rainy,0.27,2
Jun-2022,2022,June,Nigeria,Lagos,South West,262279,420,19.44,Rainy,0.16,2
Jun-2022,2022,June,Nigeria,Ogun,South West,113797,282,17.84,Rainy,0.25,2
Jun-2022,2022,June,Nigeria,Rivers,South South,155403,338,20.78,Rainy,0.22,2
Jun-2022,2022,June,Nigeria,Enugu,South East,99251,266,21.16,Rainy,0.27,2
Jul-2022,2022,July,Nigeria,Kano,North West,666843,1786,43.13,Rainy,0.27,3
Jul-2022,2022,July,Nigeria,Kaduna,North West,361523,962,40.03,Rainy,0.27,3
Jul-2022,2022,July,Nigeria,Borno,North East,173612,697,28.41,Rainy,0.40,3
Jul-2022,2022,July,Nigeria,Kwara,North Central,30358,91,8.55,Rainy,0.30,3
Jul-2022,2022,July,Nigeria,Lagos,South West,275803,437,20.44,Rainy,0.16,3
Jul-2022,2022,July,Nigeria,Ogun,South West,137226,332,21.51,Rainy,0.24,3
Jul-2022,2022,July,Nigeria,Rivers,South South,187209,556,25.04,Rainy,0.30,3
Jul-2022,2022,July,Nigeria,Enugu,South East,121127,286,25.83,Rainy,0.24,3
Aug-2022,2022,August,Nigeria,Kano,North West,659069,1959,42.62,Rainy,0.30,3
Aug-2022,2022,August,Nigeria,Kaduna,North West,378446,1168,41.9,Rainy,0.31,3
Aug-2022,2022,August,Nigeria,Borno,North East,168894,676,27.64,Rainy,0.40,3
Aug-2022,2022,August,Nigeria,Kwara,North Central,30890,67,8.7,Rainy,0.22,3
Aug-2022,2022,August,Nigeria,Lagos,South West,303575,536,22.5,Rainy,0.18,3
Aug-2022,2022,August,Nigeria,Ogun,South West,138706,406,21.74,Rainy,0.29,3
Aug-2022,2022,August,Nigeria,Rivers,South South,180400,496,24.13,Rainy,0.27,3
Aug-2022,2022,August,Nigeria,Enugu,South East,119926,296,25.57,Rainy,0.25,3
Sep-2022,2022,September,Nigeria,Kano,North West,786943,2334,50.89,Rainy,0.30,3
Sep-2022,2022,September,Nigeria,Kaduna,North West,398848,1306,44.16,Rainy,0.33,3
Sep-2022,2022,September,Nigeria,Borno,North East,172707,674,28.26,Rainy,0.39,3
Sep-2022,2022,September,Nigeria,Kwara,North Central,30730,65,8.65,Rainy,0.21,3
Sep-2022,2022,September,Nigeria,Lagos,South West,352706,541,26.14,Rainy,0.15,3
Sep-2022,2022,September,Nigeria,Ogun,South West,158576,490,24.86,Rainy,0.31,3
Sep-2022,2022,September,Nigeria,Rivers,South South,218440,442,29.22,Rainy,0.20,3
Sep-2022,2022,September,Nigeria,Enugu,South East,123693,308,26.37,Rainy,0.25,3
Oct-2022,2022,October,Nigeria,Kano,North West,673224,2106,43.54,Rainy,0.31,4
Oct-2022,2022,October,Nigeria,Kaduna,North West,385154,1210,42.64,Rainy,0.31,4
Oct-2022,2022,October,Nigeria,Borno,North East,171366,758,28.04,Rainy,0.44,4
Oct-2022,2022,October,Nigeria,Kwara,North Central,34649,79,9.76,Rainy,0.23,4
Oct-2022,2022,October,Nigeria,Lagos,South West,345627,424,25.62,Rainy,0.12,4
Oct-2022,2022,October,Nigeria,Ogun,South West,138894,400,21.77,Rainy,0.29,4
Oct-2022,2022,October,Nigeria,Rivers,South South,197137,565,26.37,Rainy,0.29,4
Oct-2022,2022,October,Nigeria,Enugu,South East,136250,346,29.05,Rainy,0.25,4
Nov-2022,2022,November,Nigeria,Kano,North West,618536,1874,40,Dry,0.30,4
Nov-2022,2022,November,Nigeria,Kaduna,North West,360396,994,39.9,Dry,0.28,4
Nov-2022,2022,November,Nigeria,Borno,North East,163067,471,26.68,Dry,0.29,4
Nov-2022,2022,November,Nigeria,Kwara,North Central,27305,87,7.69,Dry,0.32,4
Nov-2022,2022,November,Nigeria,Lagos,South West,286255,520,21.22,Dry,0.18,4
Nov-2022,2022,November,Nigeria,Ogun,South West,134758,356,21.12,Dry,0.26,4
Nov-2022,2022,November,Nigeria,Rivers,South South,199321,442,26.66,Dry,0.22,4
Nov-2022,2022,November,Nigeria,Enugu,South East,112162,208,23.91,Dry,0.19,4
Dec-2022,2022,December,Nigeria,Kano,North West,513644,993,33.22,Dry,0.19,4
Dec-2022,2022,December,Nigeria,Kaduna,North West,308270,775,34.13,Dry,0.25,4
Dec-2022,2022,December,Nigeria,Borno,North East,128129,528,20.97,Dry,0.41,4
Dec-2022,2022,December,Nigeria,Kwara,North Central,21207,42,5.97,Dry,0.20,4
Dec-2022,2022,December,Nigeria,Lagos,South West,221493,298,16.42,Dry,0.13,4
Dec-2022,2022,December,Nigeria,Ogun,South West,118390,305,18.56,Dry,0.26,4
Dec-2022,2022,December,Nigeria,Rivers,South South,159194,473,21.29,Dry,0.30,4
Dec-2022,2022,December,Nigeria,Enugu,South East,97805,194,20.85,Dry,0.20,4
Jan-2023,2023,January,Nigeria,Kano,North West,393239,1128,24.78,Dry,0.29,1
Jan-2023,2023,January,Nigeria,Kaduna,North West,207057,708,22.37,Dry,0.34,1
Jan-2023,2023,January,Nigeria,Borno,North East,103534,344,16.53,Dry,0.33,1
Jan-2023,2023,January,Nigeria,Kwara,North Central,16895,32,4.64,Dry,0.19,1
Jan-2023,2023,January,Nigeria,Lagos,South West,191769,275,13.97,Dry,0.14,1
Jan-2023,2023,January,Nigeria,Ogun,South West,79572,213,12.17,Dry,0.27,1
Jan-2023,2023,January,Nigeria,Rivers,South South,128016,272,16.7,Dry,0.21,1
Jan-2023,2023,January,Nigeria,Enugu,South East,78480,172,16.33,Dry,0.22,1
Feb-2023,2023,February,Nigeria,Kano,North West,366783,1065,23.12,Dry,0.29,1
Feb-2023,2023,February,Nigeria,Kaduna,North West,231539,648,25.01,Dry,0.28,1
Feb-2023,2023,February,Nigeria,Borno,North East,104450,479,16.67,Dry,0.46,1
Feb-2023,2023,February,Nigeria,Kwara,North Central,15088,41,4.15,Dry,0.27,1
Feb-2023,2023,February,Nigeria,Lagos,South West,163803,321,11.93,Dry,0.20,1
Feb-2023,2023,February,Nigeria,Ogun,South West,81176,178,12.41,Dry,0.22,1
Feb-2023,2023,February,Nigeria,Rivers,South South,101901,309,13.3,Dry,0.30,1
Feb-2023,2023,February,Nigeria,Enugu,South East,69822,177,14.52,Dry,0.25,1
Mar-2023,2023,March,Nigeria,Kano,North West,403493,1260,25.43,Dry,0.31,1
Mar-2023,2023,March,Nigeria,Kaduna,North West,227253,764,24.55,Dry,0.34,1
Mar-2023,2023,March,Nigeria,Borno,North East,99619,317,15.9,Dry,0.32,1
Mar-2023,2023,March,Nigeria,Kwara,North Central,20320,45,5.58,Dry,0.22,1
Mar-2023,2023,March,Nigeria,Lagos,South West,220353,276,16.05,Dry,0.13,1
Mar-2023,2023,March,Nigeria,Ogun,South West,97864,210,14.97,Dry,0.21,1
Mar-2023,2023,March,Nigeria,Rivers,South South,122559,220,15.99,Dry,0.18,1
Mar-2023,2023,March,Nigeria,Enugu,South East,76786,176,15.97,Dry,0.23,1
Apr-2023,2023,April,Nigeria,Kano,North West,403471,840,25.43,Rainy,0.21,2
Apr-2023,2023,April,Nigeria,Kaduna,North West,212926,700,23,Rainy,0.33,2
Apr-2023,2023,April,Nigeria,Borno,North East,97874,362,15.62,Rainy,0.37,2
Apr-2023,2023,April,Nigeria,Kwara,North Central,19368,48,5.32,Rainy,0.25,2
Apr-2023,2023,April,Nigeria,Lagos,South West,205755,389,14.99,Rainy,0.19,2
Apr-2023,2023,April,Nigeria,Ogun,South West,85120,256,13.02,Rainy,0.30,2
Apr-2023,2023,April,Nigeria,Rivers,South South,123905,302,16.17,Rainy,0.24,2
Apr-2023,2023,April,Nigeria,Enugu,South East,68653,111,14.28,Rainy,0.16,2
May-2023,2023,May,Nigeria,Kano,North West,361161,1125,22.76,Rainy,0.31,2
May-2023,2023,May,Nigeria,Kaduna,North West,235028,355,25.39,Rainy,0.15,2
May-2023,2023,May,Nigeria,Borno,North East,107335,302,17.13,Rainy,0.28,2
May-2023,2023,May,Nigeria,Kwara,North Central,18232,40,5.01,Rainy,0.22,2
May-2023,2023,May,Nigeria,Lagos,South West,191918,332,13.98,Rainy,0.17,2
May-2023,2023,May,Nigeria,Ogun,South West,86927,192,13.29,Rainy,0.22,2
May-2023,2023,May,Nigeria,Rivers,South South,123777,297,16.15,Rainy,0.24,2
May-2023,2023,May,Nigeria,Enugu,South East,75003,206,15.6,Rainy,0.27,2
Jun-2023,2023,June,Nigeria,Kano,North West,500950,1599,31.57,Rainy,0.32,2
Jun-2023,2023,June,Nigeria,Kaduna,North West,301883,911,32.61,Rainy,0.30,2
Jun-2023,2023,June,Nigeria,Borno,North East,136641,439,21.81,Rainy,0.32,2
Jun-2023,2023,June,Nigeria,Kwara,North Central,27401,55,7.53,Rainy,0.20,2
Jun-2023,2023,June,Nigeria,Lagos,South West,247181,467,18,Rainy,0.19,2
Jun-2023,2023,June,Nigeria,Ogun,South West,111912,224,17.11,Rainy,0.20,2
Jun-2023,2023,June,Nigeria,Rivers,South South,144644,363,18.87,Rainy,0.25,2
Jun-2023,2023,June,Nigeria,Enugu,South East,95222,253,19.81,Rainy,0.27,2
Jul-2023,2023,July,Nigeria,Kano,North West,696470,1785,43.89,Rainy,0.26,3
Jul-2023,2023,July,Nigeria,Kaduna,North West,390412,1335,42.17,Rainy,0.34,3
Jul-2023,2023,July,Nigeria,Borno,North East,179025,667,28.58,Rainy,0.37,3
Jul-2023,2023,July,Nigeria,Kwara,North Central,29355,48,8.07,Rainy,0.16,3
Jul-2023,2023,July,Nigeria,Lagos,South West,358749,660,26.13,Rainy,0.18,3
Jul-2023,2023,July,Nigeria,Ogun,South West,165887,396,25.37,Rainy,0.24,3
Jul-2023,2023,July,Nigeria,Rivers,South South,202024,500,26.36,Rainy,0.25,3
Jul-2023,2023,July,Nigeria,Enugu,South East,129376,251,26.91,Rainy,0.19,3
Aug-2023,2023,August,Nigeria,Kano,North West,607470,1771,38.28,Rainy,0.29,3
Aug-2023,2023,August,Nigeria,Kaduna,North West,391989,1037,42.34,Rainy,0.26,3
Aug-2023,2023,August,Nigeria,Borno,North East,168798,559,26.95,Rainy,0.33,3
Aug-2023,2023,August,Nigeria,Kwara,North Central,30822,75,8.47,Rainy,0.24,3
Aug-2023,2023,August,Nigeria,Lagos,South West,329221,726,23.98,Rainy,0.22,3
Aug-2023,2023,August,Nigeria,Ogun,South West,157382,362,24.07,Rainy,0.23,3
Aug-2023,2023,August,Nigeria,Rivers,South South,196638,388,25.66,Rainy,0.20,3
Aug-2023,2023,August,Nigeria,Enugu,South East,128071,266,26.64,Rainy,0.21,3
Sep-2023,2023,September,Nigeria,Kano,North West,717728,2214,45.23,Rainy,0.31,3
Sep-2023,2023,September,Nigeria,Kaduna,North West,384927,1006,41.58,Rainy,0.26,3
Sep-2023,2023,September,Nigeria,Borno,North East,183422,467,29.28,Rainy,0.25,3
Sep-2023,2023,September,Nigeria,Kwara,North Central,31953,91,8.78,Rainy,0.28,3
Sep-2023,2023,September,Nigeria,Lagos,South West,326161,617,23.75,Rainy,0.19,3
Sep-2023,2023,September,Nigeria,Ogun,South West,146583,397,22.42,Rainy,0.27,3
Sep-2023,2023,September,Nigeria,Rivers,South South,216174,405,28.21,Rainy,0.19,3
Sep-2023,2023,September,Nigeria,Enugu,South East,136132,287,28.32,Rainy,0.21,3
Oct-2023,2023,October,Nigeria,Kano,North West,660869,1950,41.65,Rainy,0.30,4
Oct-2023,2023,October,Nigeria,Kaduna,North West,441479,1560,47.69,Rainy,0.35,4
Oct-2023,2023,October,Nigeria,Borno,North East,207387,579,33.11,Rainy,0.28,4
Oct-2023,2023,October,Nigeria,Kwara,North Central,33246,88,9.13,Rainy,0.26,4
Oct-2023,2023,October,Nigeria,Lagos,South West,336412,611,24.5,Rainy,0.18,4
Oct-2023,2023,October,Nigeria,Ogun,South West,180974,531,27.68,Rainy,0.29,4
Oct-2023,2023,October,Nigeria,Rivers,South South,194903,409,25.43,Rainy,0.21,4
Oct-2023,2023,October,Nigeria,Enugu,South East,139623,280,29.04,Rainy,0.20,4
Nov-2023,2023,November,Nigeria,Kano,North West,710886,2244,44.8,Dry,0.32,4
Nov-2023,2023,November,Nigeria,Kaduna,North West,401240,1200,43.34,Dry,0.30,4
Nov-2023,2023,November,Nigeria,Borno,North East,195084,647,31.14,Dry,0.33,4
Nov-2023,2023,November,Nigeria,Kwara,North Central,30005,85,8.24,Dry,0.28,4
Nov-2023,2023,November,Nigeria,Lagos,South West,326112,473,23.75,Dry,0.15,4
Nov-2023,2023,November,Nigeria,Ogun,South West,149339,311,22.84,Dry,0.21,4
Nov-2023,2023,November,Nigeria,Rivers,South South,191280,551,24.96,Dry,0.29,4
Nov-2023,2023,November,Nigeria,Enugu,South East,135129,334,28.11,Dry,0.25,4
Dec-2023,2023,December,Nigeria,Kano,North West,530742,1335,33.45,Dry,0.25,4
Dec-2023,2023,December,Nigeria,Kaduna,North West,276578,728,29.87,Dry,0.26,4
Dec-2023,2023,December,Nigeria,Borno,North East,123650,526,19.74,Dry,0.43,4
Dec-2023,2023,December,Nigeria,Kwara,North Central,23384,63,6.42,Dry,0.27,4
Dec-2023,2023,December,Nigeria,Lagos,South West,227125,379,16.54,Dry,0.17,4
Dec-2023,2023,December,Nigeria,Ogun,South West,101200,315,15.48,Dry,0.31,4
Dec-2023,2023,December,Nigeria,Rivers,South South,131877,313,17.21,Dry,0.24,4
Dec-2023,2023,December,Nigeria,Enugu,South East,86647,196,18.02,Dry,0.23,4
Jan-2024,2024,January,Nigeria,Kano,North West,328464,764,20.17,Dry,0.23,1
Jan-2024,2024,January,Nigeria,Kaduna,North West,192164,690,20.25,Dry,0.36,1
Jan-2024,2024,January,Nigeria,Borno,North East,95503,339,14.87,Dry,0.35,1
Jan-2024,2024,January,Nigeria,Kwara,North Central,15711,28,4.21,Dry,0.18,1
Jan-2024,2024,January,Nigeria,Lagos,South West,160390,299,11.48,Dry,0.19,1
Jan-2024,2024,January,Nigeria,Ogun,South West,81916,215,12.22,Dry,0.26,1
Jan-2024,2024,January,Nigeria,Rivers,South South,103855,283,13.22,Dry,0.27,1
Jan-2024,2024,January,Nigeria,Enugu,South East,65744,200,13.34,Dry,0.30,1
Feb-2024,2024,February,Nigeria,Kano,North West,359567,1095,22.08,Dry,0.30,1
Feb-2024,2024,February,Nigeria,Kaduna,North West,207184,544,21.83,Dry,0.26,1
Feb-2024,2024,February,Nigeria,Borno,North East,88972,277,13.86,Dry,0.31,1
Feb-2024,2024,February,Nigeria,Kwara,North Central,16155,44,4.33,Dry,0.27,1
Feb-2024,2024,February,Nigeria,Lagos,South West,168344,257,12.05,Dry,0.15,1
Feb-2024,2024,February,Nigeria,Ogun,South West,77772,169,11.6,Dry,0.22,1
Feb-2024,2024,February,Nigeria,Rivers,South South,97458,264,12.41,Dry,0.27,1
Feb-2024,2024,February,Nigeria,Enugu,South East,75414,181,15.3,Dry,0.24,1
Mar-2024,2024,March,Nigeria,Kano,North West,444415,923,27.29,Dry,0.21,1
Mar-2024,2024,March,Nigeria,Kaduna,North West,290810,797,30.65,Dry,0.27,1
Mar-2024,2024,March,Nigeria,Borno,North East,128649,470,20.04,Dry,0.37,1
Mar-2024,2024,March,Nigeria,Kwara,North Central,22444,39,6.02,Dry,0.17,1
Mar-2024,2024,March,Nigeria,Lagos,South West,204079,349,14.6,Dry,0.17,1
Mar-2024,2024,March,Nigeria,Ogun,South West,95575,208,14.26,Dry,0.22,1
Mar-2024,2024,March,Nigeria,Rivers,South South,132041,278,16.81,Dry,0.21,1
Mar-2024,2024,March,Nigeria,Enugu,South East,88013,131,17.86,Dry,0.15,1
Apr-2024,2024,April,Nigeria,Kano,North West,347442,763,21.34,Rainy,0.22,2
Apr-2024,2024,April,Nigeria,Kaduna,North West,193898,474,20.43,Rainy,0.24,2
Apr-2024,2024,April,Nigeria,Borno,North East,91340,321,14.23,Rainy,0.35,2
Apr-2024,2024,April,Nigeria,Kwara,North Central,17656,33,4.73,Rainy,0.19,2
Apr-2024,2024,April,Nigeria,Lagos,South West,167807,233,12.01,Rainy,0.14,2
Apr-2024,2024,April,Nigeria,Ogun,South West,88545,215,13.21,Rainy,0.24,2
Apr-2024,2024,April,Nigeria,Rivers,South South,98355,225,12.52,Rainy,0.23,2
Apr-2024,2024,April,Nigeria,Enugu,South East,68924,151,13.99,Rainy,0.22,2
May-2024,2024,May,Nigeria,Kano,North West,449183,1175,27.59,Rainy,0.26,2
May-2024,2024,May,Nigeria,Kaduna,North West,245120,713,25.83,Rainy,0.29,2
May-2024,2024,May,Nigeria,Borno,North East,103041,312,16.05,Rainy,0.30,2
May-2024,2024,May,Nigeria,Kwara,North Central,19549,47,5.24,Rainy,0.24,2
May-2024,2024,May,Nigeria,Lagos,South West,198526,322,14.21,Rainy,0.16,2
May-2024,2024,May,Nigeria,Ogun,South West,88236,215,13.16,Rainy,0.24,2
May-2024,2024,May,Nigeria,Rivers,South South,136928,293,17.43,Rainy,0.21,2
May-2024,2024,May,Nigeria,Enugu,South East,81879,178,16.62,Rainy,0.22,2
Jun-2024,2024,June,Nigeria,Kano,North West,541043,1274,33.23,Rainy,0.24,2
Jun-2024,2024,June,Nigeria,Kaduna,North West,380865,1145,40.14,Rainy,0.30,2
Jun-2024,2024,June,Nigeria,Borno,North East,135953,550,21.17,Rainy,0.40,2
Jun-2024,2024,June,Nigeria,Kwara,North Central,25653,58,6.88,Rainy,0.23,2
Jun-2024,2024,June,Nigeria,Lagos,South West,226891,326,16.24,Rainy,0.14,2
Jun-2024,2024,June,Nigeria,Ogun,South West,113198,335,16.89,Rainy,0.30,2
Jun-2024,2024,June,Nigeria,Rivers,South South,168982,385,21.51,Rainy,0.23,2
Jun-2024,2024,June,Nigeria,Enugu,South East,115928,251,23.53,Rainy,0.22,2
Jul-2024,2024,July,Nigeria,Kano,North West,660220,2259,40.55,Rainy,0.34,3
Jul-2024,2024,July,Nigeria,Kaduna,North West,380344,1304,40.08,Rainy,0.34,3
Jul-2024,2024,July,Nigeria,Borno,North East,156850,594,24.43,Rainy,0.38,3
Jul-2024,2024,July,Nigeria,Kwara,North Central,31206,81,8.36,Rainy,0.26,3
Jul-2024,2024,July,Nigeria,Lagos,South West,314741,434,22.52,Rainy,0.14,3
Jul-2024,2024,July,Nigeria,Ogun,South West,157220,421,23.46,Rainy,0.27,3
Jul-2024,2024,July,Nigeria,Rivers,South South,185400,457,23.6,Rainy,0.25,3
Jul-2024,2024,July,Nigeria,Enugu,South East,130080,283,26.4,Rainy,0.22,3
Aug-2024,2024,August,Nigeria,Kano,North West,796814,2461,48.94,Rainy,0.31,3
Aug-2024,2024,August,Nigeria,Kaduna,North West,450710,1176,47.5,Rainy,0.26,3
Aug-2024,2024,August,Nigeria,Borno,North East,185475,390,28.89,Rainy,0.21,3
Aug-2024,2024,August,Nigeria,Kwara,North Central,29439,60,7.89,Rainy,0.20,3
Aug-2024,2024,August,Nigeria,Lagos,South West,342068,549,24.48,Rainy,0.16,3
Aug-2024,2024,August,Nigeria,Ogun,South West,159618,354,23.81,Rainy,0.22,3
Aug-2024,2024,August,Nigeria,Rivers,South South,215756,598,27.47,Rainy,0.28,3
Aug-2024,2024,August,Nigeria,Enugu,South East,141034,265,28.62,Rainy,0.19,3
Sep-2024,2024,September,Nigeria,Kano,North West,776963,2333,47.72,Rainy,0.30,3
Sep-2024,2024,September,Nigeria,Kaduna,North West,529472,1693,55.8,Rainy,0.32,3
Sep-2024,2024,September,Nigeria,Borno,North East,223644,791,34.83,Rainy,0.35,3
Sep-2024,2024,September,Nigeria,Kwara,North Central,38395,112,10.29,Rainy,0.29,3
Sep-2024,2024,September,Nigeria,Lagos,South West,371287,742,26.57,Rainy,0.20,3
Sep-2024,2024,September,Nigeria,Ogun,South West,177177,439,26.43,Rainy,0.25,3
Sep-2024,2024,September,Nigeria,Rivers,South South,195159,592,24.84,Rainy,0.30,3
Sep-2024,2024,September,Nigeria,Enugu,South East,149810,271,30.4,Rainy,0.18,3
Oct-2024,2024,October,Nigeria,Kano,North West,831367,2717,51.06,Rainy,0.33,4
Oct-2024,2024,October,Nigeria,Kaduna,North West,434292,1142,45.77,Rainy,0.26,4
Oct-2024,2024,October,Nigeria,Borno,North East,210294,677,32.75,Rainy,0.32,4
Oct-2024,2024,October,Nigeria,Kwara,North Central,35661,88,9.56,Rainy,0.25,4
Oct-2024,2024,October,Nigeria,Lagos,South West,389905,596,27.9,Rainy,0.15,4
Oct-2024,2024,October,Nigeria,Ogun,South West,182816,499,27.28,Rainy,0.27,4
Oct-2024,2024,October,Nigeria,Rivers,South South,254347,553,32.38,Rainy,0.22,4
Oct-2024,2024,October,Nigeria,Enugu,South East,146218,210,29.67,Rainy,0.14,4
Nov-2024,2024,November,Nigeria,Kano,North West,577894,1323,35.49,Dry,0.23,4
Nov-2024,2024,November,Nigeria,Kaduna,North West,312224,898,32.9,Dry,0.29,4
Nov-2024,2024,November,Nigeria,Borno,North East,154190,428,24.01,Dry,0.28,4
Nov-2024,2024,November,Nigeria,Kwara,North Central,29766,62,7.98,Dry,0.21,4
Nov-2024,2024,November,Nigeria,Lagos,South West,308203,509,22.06,Dry,0.17,4
Nov-2024,2024,November,Nigeria,Ogun,South West,130895,356,19.53,Dry,0.27,4
Nov-2024,2024,November,Nigeria,Rivers,South South,181110,349,23.06,Dry,0.19,4
Nov-2024,2024,November,Nigeria,Enugu,South East,108750,274,22.07,Dry,0.25,4
Dec-2024,2024,December,Nigeria,Kano,North West,546474,1443,33.56,Dry,0.26,4
Dec-2024,2024,December,Nigeria,Kaduna,North West,302505,865,31.88,Dry,0.29,4
Dec-2024,2024,December,Nigeria,Borno,North East,133571,348,20.8,Dry,0.26,4
Dec-2024,2024,December,Nigeria,Kwara,North Central,21071,63,5.65,Dry,0.30,4
Dec-2024,2024,December,Nigeria,Lagos,South West,247466,466,17.71,Dry,0.19,4
Dec-2024,2024,December,Nigeria,Ogun,South West,111360,333,16.61,Dry,0.30,4
Dec-2024,2024,December,Nigeria,Rivers,South South,130219,335,16.58,Dry,0.26,4
